0,1,2,3,4,5,6,7,8,9,10,11,12
47077,40,Local-gov,Bachelors,13,Never-married,Prof-specialty,Unmarried,Female,0,0,45,0
47078,33,Private,Some-college,10,Separated,Other-service,Unmarried,Female,0,0,25,0
47079,36,Private,Some-college,10,Divorced,Craft-repair,Not-in-family,Female,0,0,37,0
47080,43,Private,Assoc-acdm,12,Divorced,Craft-repair,Not-in-family,Male,0,2444,70,1
47081,41,Local-gov,HS-grad,9,Separated,Other-service,Unmarried,Female,0,0,40,0
47082,34,State-gov,HS-grad,9,Married-civ-spouse,Tech-support,Husband,Male,0,0,40,1
47083,33,Private,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,Male,0,0,40,1
47084,47,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,0
47085,41,Private,1st-4th,2,Married-civ-spouse,Sales,Husband,Male,0,0,50,0
47086,40,Private,HS-grad,9,Married-spouse-absent,Craft-repair,Not-in-family,Male,0,0,40,1
47087,28,Private,Bachelors,13,Never-married,Craft-repair,Own-child,Male,0,0,40,0
47088,62,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,Male,0,0,90,1
47089,29,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,Female,0,0,50,0
47090,46,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,Female,0,0,40,0
47091,28,Private,HS-grad,9,Never-married,Other-service,Not-in-family,Male,0,0,60,0
47092,57,Federal-gov,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Female,0,0,40,0
47093,22,Private,Some-college,10,Never-married,Sales,Own-child,Female,0,0,40,0
47094,28,Local-gov,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,Female,0,0,40,0
47095,24,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Female,0,0,45,0
47096,54,Self-emp-not-inc,Bachelors,13,Divorced,Farming-fishing,Not-in-family,Male,27828,0,50,1
47097,22,Private,11th,7,Separated,Craft-repair,Not-in-family,Male,0,0,40,0
47098,36,State-gov,Bachelors,13,Never-married,Protective-serv,Unmarried,Female,0,0,40,0
47099,50,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,Female,0,0,40,0
47100,18,Private,11th,7,Never-married,Handlers-cleaners,Own-child,Male,0,0,24,0
47101,52,State-gov,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,Male,0,0,40,1
47102,41,Private,7th-8th,4,Married-civ-spouse,Other-service,Husband,Male,0,0,40,0
47103,21,?,HS-grad,9,Never-married,?,Not-in-family,Female,0,0,20,0
47104,36,Private,Bachelors,13,Never-married,Sales,Not-in-family,Female,0,1741,40,0
47105,34,Self-emp-not-inc,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Female,0,0,55,1
47106,21,Private,Assoc-voc,11,Never-married,Craft-repair,Own-child,Male,0,0,40,0
47107,46,Private,HS-grad,9,Never-married,Exec-managerial,Not-in-family,Male,0,0,40,0
47108,57,?,Some-college,10,Married-civ-spouse,?,Husband,Male,0,0,40,0
47109,61,Local-gov,Masters,14,Never-married,Prof-specialty,Unmarried,Female,0,0,25,0
47110,22,State-gov,Some-college,10,Never-married,Transport-moving,Own-child,Male,0,0,25,0
47111,33,?,11th,7,Divorced,?,Own-child,Male,0,0,53,0
47112,36,State-gov,Prof-school,15,Married-civ-spouse,Prof-specialty,Wife,Female,15024,0,50,1
47113,43,Local-gov,Masters,14,Divorced,Prof-specialty,Unmarried,Female,914,0,40,0
47114,25,Private,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,37,1
47115,17,Private,10th,6,Never-married,Priv-house-serv,Other-relative,Male,0,0,30,0
47116,45,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Male,4386,0,38,1
47117,30,Private,Prof-school,15,Never-married,Prof-specialty,Not-in-family,Male,0,1590,80,0
47118,40,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,Male,0,0,35,0
47119,31,Local-gov,Masters,14,Never-married,Exec-managerial,Not-in-family,Male,0,0,45,0
47120,42,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,1
47121,53,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,1
47122,37,Private,1st-4th,2,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,0
47123,37,State-gov,HS-grad,9,Married-spouse-absent,Other-service,Unmarried,Female,0,0,20,0
47124,54,Private,Some-college,10,Married-civ-spouse,Sales,Wife,Female,0,0,40,1
47125,36,Private,HS-grad,9,Divorced,Other-service,Own-child,Female,0,0,30,0
47126,46,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,Female,0,0,40,0
47127,46,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Male,0,0,48,0
47128,32,Private,9th,5,Married-civ-spouse,Transport-moving,Husband,Male,0,0,50,0
47129,17,Private,11th,7,Never-married,Craft-repair,Own-child,Male,594,0,40,0
47130,42,State-gov,Bachelors,13,Divorced,Prof-specialty,Not-in-family,Male,0,0,40,0
47131,37,Local-gov,HS-grad,9,Never-married,Craft-repair,Not-in-family,Male,0,0,40,0
47132,29,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,48,0
47133,54,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,1
47134,38,Private,12th,8,Married-civ-spouse,Craft-repair,Husband,Male,0,0,48,0
47135,46,Local-gov,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,0
47136,24,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,40,0
47137,57,Private,1st-4th,2,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,40,0
47138,59,Private,1st-4th,2,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,0
47139,33,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,1
47140,35,Private,HS-grad,9,Divorced,Other-service,Unmarried,Female,0,1594,40,0
47141,53,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,2829,0,40,0
47142,26,Private,HS-grad,9,Never-married,Machine-op-inspct,Other-relative,Male,0,0,40,0
47143,55,Self-emp-not-inc,Masters,14,Married-civ-spouse,Sales,Husband,Male,2228,0,50,0
47144,46,Private,HS-grad,9,Separated,Other-service,Not-in-family,Female,0,0,45,0
47145,44,State-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,38,1
47146,30,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Sales,Husband,Male,3137,0,60,0
47147,24,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,Male,0,0,24,0
47148,32,Private,10th,6,Married-spouse-absent,Other-service,Not-in-family,Female,0,0,37,0
47149,35,Private,Bachelors,13,Never-married,Sales,Not-in-family,Female,0,0,40,0
47150,67,Private,Masters,14,Married-civ-spouse,Sales,Husband,Male,0,0,30,1
47151,56,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,20,1
47152,26,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,Male,0,0,20,0
47153,46,Private,Assoc-acdm,12,Widowed,Tech-support,Unmarried,Female,6497,0,40,0
47154,52,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,48,1
47155,38,Self-emp-not-inc,Some-college,10,Divorced,Craft-repair,Not-in-family,Male,0,0,40,0
47156,31,Private,HS-grad,9,Divorced,Sales,Unmarried,Male,0,0,50,0
47157,53,Private,HS-grad,9,Separated,Transport-moving,Not-in-family,Male,0,0,30,0
47158,27,Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,Male,0,0,40,0
47159,39,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Female,0,0,40,0
47160,22,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Male,0,0,40,0
47161,37,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,35,1
47162,20,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,Male,0,0,30,0
47163,60,Local-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,Male,0,0,40,0
47164,51,Private,Assoc-voc,11,Divorced,Tech-support,Unmarried,Female,0,0,48,0
47165,57,Federal-gov,Prof-school,15,Divorced,Prof-specialty,Not-in-family,Female,0,0,50,1
47166,59,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,1
47167,37,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
47168,35,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Wife,Female,0,0,40,0
47169,43,Private,Some-college,10,Married-civ-spouse,Sales,Husband,Male,0,0,72,1
47170,17,Private,12th,8,Never-married,Other-service,Own-child,Male,0,0,35,0
47171,45,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,50,1
47172,18,Private,HS-grad,9,Never-married,Sales,Own-child,Female,0,0,40,0
47173,52,Private,12th,8,Separated,Machine-op-inspct,Other-relative,Female,0,0,40,0
47174,18,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,Male,0,0,9,0
47175,20,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,Male,0,0,40,0
47176,34,Private,HS-grad,9,Never-married,Tech-support,Not-in-family,Male,0,0,40,0
47177,19,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Female,0,0,20,0
47178,18,?,12th,8,Never-married,?,Own-child,Female,0,0,12,0
47179,17,Local-gov,9th,5,Never-married,Other-service,Own-child,Male,0,0,45,0
47180,30,Federal-gov,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Female,0,0,35,0
47181,29,Private,Bachelors,13,Never-married,Craft-repair,Not-in-family,Female,0,0,45,0
47182,30,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,Male,8614,0,50,1
47183,18,Private,9th,5,Never-married,Other-service,Own-child,Male,0,0,15,0
47184,50,State-gov,Bachelors,13,Divorced,Adm-clerical,Not-in-family,Female,0,0,37,0
47185,22,Private,HS-grad,9,Never-married,Sales,Other-relative,Male,0,0,40,0
47186,21,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,Female,0,0,35,0
47187,39,Self-emp-not-inc,9th,5,Married-civ-spouse,Farming-fishing,Other-relative,Male,0,0,40,0
47188,20,Private,Some-college,10,Never-married,Other-service,Other-relative,Female,4416,0,25,0
47189,62,Private,Assoc-acdm,12,Widowed,Other-service,Not-in-family,Female,0,0,7,0
47190,32,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,Female,0,0,38,0
47191,38,Private,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,Male,0,0,40,1
47192,32,Private,Some-college,10,Separated,Tech-support,Unmarried,Female,3887,0,40,0
47193,55,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,Female,3464,0,40,0
47194,38,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Male,99999,0,70,1
47195,34,Private,11th,7,Never-married,Other-service,Not-in-family,Male,0,0,30,0
47196,28,Private,HS-grad,9,Never-married,Other-service,Own-child,Male,0,0,20,0
47197,26,Private,Some-college,10,Never-married,Sales,Not-in-family,Female,0,0,37,0
47198,41,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,Male,0,0,40,0
47199,61,State-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Male,0,1902,40,1
47200,75,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Male,3456,0,40,0
47201,21,Private,Assoc-voc,11,Married-civ-spouse,Other-service,Other-relative,Female,0,0,50,0
47202,50,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,40,1
47203,49,Self-emp-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,60,1
47204,26,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,65,0
47205,39,Private,7th-8th,4,Never-married,Other-service,Own-child,Male,0,0,40,0
47206,24,Self-emp-not-inc,Some-college,10,Never-married,Prof-specialty,Not-in-family,Male,0,0,40,0
47207,56,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,18,0
47208,17,Private,11th,7,Never-married,Other-service,Own-child,Male,0,0,17,0
47209,37,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,52,1
47210,23,Private,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Own-child,Female,0,0,30,0
47211,28,?,HS-grad,9,Never-married,?,Not-in-family,Female,0,0,40,0
47212,57,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,60,0
47213,42,Local-gov,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,45,1
47214,25,Private,Bachelors,13,Divorced,Sales,Not-in-family,Female,0,0,40,0
47215,22,Private,Bachelors,13,Never-married,Farming-fishing,Not-in-family,Male,0,0,20,0
47216,39,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
47217,54,Private,11th,7,Married-civ-spouse,Other-service,Wife,Female,0,0,40,1
47218,41,Self-emp-inc,Bachelors,13,Divorced,Exec-managerial,Not-in-family,Male,0,0,50,0
47219,43,Federal-gov,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,0
47220,19,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,Female,0,0,40,0
47221,35,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,0
47222,34,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,60,1
47223,19,Private,HS-grad,9,Separated,Adm-clerical,Unmarried,Female,0,0,30,0
47224,33,Private,Some-college,10,Divorced,Exec-managerial,Unmarried,Female,0,0,40,0
47225,33,Private,Some-college,10,Never-married,Prof-specialty,Not-in-family,Male,0,0,52,0
47226,49,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,65,1
47227,31,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,Female,0,0,50,0
47228,69,?,HS-grad,9,Married-civ-spouse,?,Husband,Male,0,0,13,0
47229,41,Private,Assoc-voc,11,Married-civ-spouse,Sales,Husband,Male,4386,0,60,1
47230,24,Private,HS-grad,9,Separated,Machine-op-inspct,Unmarried,Female,0,0,40,0
47231,45,State-gov,HS-grad,9,Divorced,Exec-managerial,Unmarried,Female,0,0,38,1
47232,63,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,15024,0,45,1
47233,75,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Male,0,0,16,0
47234,34,Private,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,Male,0,0,40,0
47235,69,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,9386,0,50,1
47236,33,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,Female,0,0,40,0
47237,44,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Female,0,0,43,0
47238,45,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Male,3103,0,40,1
47239,18,Private,11th,7,Never-married,Sales,Own-child,Female,0,0,20,0
47240,48,Private,HS-grad,9,Divorced,Sales,Not-in-family,Female,0,0,52,0
47241,43,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,1
47242,26,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,1848,60,1
47243,35,Private,HS-grad,9,Never-married,Craft-repair,Unmarried,Male,0,0,50,0
47244,34,Private,Some-college,10,Never-married,Adm-clerical,Unmarried,Female,0,0,40,0
47245,48,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,70,1
47246,54,Local-gov,HS-grad,9,Widowed,Other-service,Unmarried,Female,0,0,40,0
47247,57,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,Male,0,0,40,0
47248,21,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Male,0,0,60,0
47249,28,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,55,0
47250,51,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,1
47251,34,Local-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,Male,0,0,53,1
47252,41,Local-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,Male,0,0,45,1
47253,21,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,Female,0,0,27,0
47254,26,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,58,1
47255,66,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Female,0,0,40,0
47256,40,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Male,0,1977,45,1
47257,48,Private,Assoc-acdm,12,Divorced,Adm-clerical,Unmarried,Female,0,0,40,0
47258,44,?,Bachelors,13,Divorced,?,Not-in-family,Male,0,0,50,0
47259,41,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,0
47260,41,Private,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,Male,15024,0,60,1
47261,55,Local-gov,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,1
47262,43,Private,Bachelors,13,Divorced,Sales,Not-in-family,Male,0,0,40,1
47263,51,Private,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,Male,0,0,50,1
47264,31,Private,11th,7,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
47265,30,Self-emp-not-inc,Bachelors,13,Married-spouse-absent,Craft-repair,Not-in-family,Male,6849,0,60,0
47266,51,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,40,0
47267,31,Local-gov,HS-grad,9,Divorced,Other-service,Unmarried,Male,0,0,40,0
47268,18,Private,Some-college,10,Never-married,Other-service,Own-child,Male,0,0,37,0
47269,60,Private,HS-grad,9,Divorced,Exec-managerial,Not-in-family,Female,0,1092,40,0
47270,29,Private,HS-grad,9,Never-married,Exec-managerial,Not-in-family,Female,0,0,40,0
47271,33,Private,HS-grad,9,Never-married,Transport-moving,Not-in-family,Male,0,0,40,0
47272,34,Private,5th-6th,3,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,40,0
47273,40,Self-emp-inc,Masters,14,Never-married,Other-service,Own-child,Male,0,0,99,0
47274,57,Private,Some-college,10,Divorced,Other-service,Not-in-family,Female,0,0,38,0
47275,55,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,60,0
47276,40,Self-emp-not-inc,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,60,0
47277,26,State-gov,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Female,0,0,35,0
47278,29,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,40,0
47279,30,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,40,0
47280,29,Private,Masters,14,Never-married,Sales,Not-in-family,Male,0,0,50,1
47281,43,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Male,0,0,50,1
47282,65,Private,11th,7,Widowed,Adm-clerical,Not-in-family,Female,0,0,8,0
47283,19,Private,Some-college,10,Never-married,Sales,Own-child,Male,0,0,35,0
47284,35,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,Male,0,1887,50,1
47285,28,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,0
47286,34,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,0
47287,61,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Male,0,1887,60,1
47288,63,Local-gov,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,32,0
47289,47,State-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,1
47290,31,Private,Some-college,10,Divorced,Craft-repair,Not-in-family,Male,0,0,40,0
47291,18,Private,Some-college,10,Never-married,Transport-moving,Own-child,Male,2907,0,30,0
47292,29,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Male,0,0,45,1
47293,59,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
47294,50,Private,Masters,14,Divorced,Exec-managerial,Not-in-family,Male,0,0,62,1
47295,49,Private,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,Male,2407,0,50,0
47296,60,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,45,1
47297,35,Self-emp-not-inc,Masters,14,Married-civ-spouse,Sales,Husband,Male,0,0,40,1
47298,48,Federal-gov,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,Male,0,0,40,0
47299,21,?,Some-college,10,Never-married,?,Own-child,Male,0,0,40,0
47300,41,Private,HS-grad,9,Separated,Handlers-cleaners,Not-in-family,Male,0,0,40,0
47301,56,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,50,0
47302,26,Private,12th,8,Never-married,Other-service,Unmarried,Male,0,0,40,0
47303,53,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,Female,0,0,40,0
47304,23,Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,Male,0,0,40,0
47305,58,Private,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,50,0
47306,61,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
47307,29,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,60,0
47308,22,Private,HS-grad,9,Never-married,Transport-moving,Own-child,Male,0,0,40,0
47309,43,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,1977,50,1
47310,31,Private,Some-college,10,Never-married,Other-service,Not-in-family,Male,0,0,30,0
47311,90,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,0
47312,53,Private,Assoc-voc,11,Divorced,Prof-specialty,Unmarried,Female,0,0,40,0
47313,22,?,Some-college,10,Never-married,?,Own-child,Male,0,0,40,0
