ID,AGE,WORKCLASS,EDUCATION,EDUCATIONAL-NUM,MARITAL-STATUS,OCCUPATION,RELATIONSHIP,GENDER,CAPITAL-GAIN,CAPITAL-LOSS,HOURS-PER-WEEK,INCOME
27673,42,Private,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,Male,0,0,40,0
27674,59,Local-gov,HS-grad,9,Widowed,Other-service,Not-in-family,Female,0,1504,19,0
27675,45,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Male,7298,0,40,1
27676,46,Private,Some-college,10,Married-civ-spouse,Sales,Husband,Male,0,0,40,0
27677,25,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,Female,4650,0,37,0
27678,41,Self-emp-inc,HS-grad,9,Divorced,Craft-repair,Not-in-family,Male,0,0,55,0
27679,49,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,50,1
27680,37,Private,Some-college,10,Married-civ-spouse,Other-service,Husband,Male,0,0,40,0
27681,31,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,Male,0,0,45,0
27682,22,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,6,0
27683,22,Private,HS-grad,9,Divorced,Sales,Own-child,Female,0,0,33,0
27684,17,Private,11th,7,Never-married,Priv-house-serv,Own-child,Female,0,0,20,0
27685,47,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,50,1
27686,17,Private,10th,6,Never-married,Other-service,Other-relative,Male,0,0,15,0
27687,39,Private,5th-6th,3,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,40,0
27688,23,Private,Some-college,10,Never-married,Adm-clerical,Own-child,Male,0,0,20,0
27689,41,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,1
27690,36,Federal-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,45,1
27691,52,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,1902,40,1
27692,21,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,Female,0,0,30,0
27693,33,Private,10th,6,Divorced,Handlers-cleaners,Not-in-family,Female,0,0,36,0
27694,17,?,11th,7,Never-married,?,Own-child,Female,0,0,35,0
27695,41,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,Male,0,0,44,0
27696,19,Private,HS-grad,9,Never-married,Sales,Own-child,Female,0,0,35,0
27697,38,Federal-gov,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Male,0,0,45,1
27698,24,Private,Some-college,10,Never-married,Craft-repair,Not-in-family,Male,0,0,40,0
27699,38,Private,Bachelors,13,Divorced,Sales,Unmarried,Female,1151,0,40,0
27700,39,State-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,45,1
27701,19,Private,Some-college,10,Never-married,Sales,Own-child,Female,0,0,15,0
27702,31,?,Assoc-acdm,12,Never-married,?,Own-child,Female,0,0,25,0
27703,42,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,40,0
27704,36,Private,HS-grad,9,Never-married,Sales,Own-child,Male,0,0,45,0
27705,29,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,40,0
27706,17,Private,12th,8,Never-married,Handlers-cleaners,Own-child,Male,0,0,20,0
27707,47,Local-gov,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Male,0,0,50,1
27708,24,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,Female,0,0,60,0
27709,61,Federal-gov,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,1
27710,40,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,60,0
27711,31,?,9th,5,Divorced,?,Not-in-family,Female,0,0,25,0
27712,59,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,38,0
27713,29,Private,Some-college,10,Divorced,Tech-support,Not-in-family,Male,0,0,55,0
27714,26,Private,HS-grad,9,Separated,Other-service,Not-in-family,Male,0,0,40,0
27715,46,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,1
27716,56,Federal-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,40,1
27717,25,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Female,0,0,40,0
27718,17,Private,12th,8,Never-married,Sales,Own-child,Female,0,0,18,0
27719,29,Private,Assoc-voc,11,Never-married,Exec-managerial,Not-in-family,Female,0,0,40,0
27720,23,Private,5th-6th,3,Never-married,Handlers-cleaners,Unmarried,Male,0,0,30,0
27721,67,Private,HS-grad,9,Never-married,Exec-managerial,Not-in-family,Female,0,0,35,0
27722,29,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,Female,0,0,50,0
27723,33,Private,Assoc-acdm,12,Divorced,Adm-clerical,Not-in-family,Female,0,880,40,0
27724,32,Private,HS-grad,9,Never-married,Transport-moving,Own-child,Male,0,0,40,0
27725,34,Private,Some-college,10,Married-civ-spouse,Other-service,Husband,Male,0,0,62,0
27726,49,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,0
27727,54,Self-emp-not-inc,Some-college,10,Divorced,Craft-repair,Not-in-family,Male,0,0,40,0
27728,39,Private,HS-grad,9,Divorced,Other-service,Not-in-family,Male,0,0,40,0
27729,41,Private,Bachelors,13,Never-married,Craft-repair,Not-in-family,Male,0,0,40,0
27730,31,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,Female,0,0,38,0
27731,47,Federal-gov,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,1
27732,27,Private,HS-grad,9,Never-married,Machine-op-inspct,Other-relative,Male,0,0,1,0
27733,23,Private,11th,7,Married-civ-spouse,Transport-moving,Husband,Male,4508,0,25,0
27734,44,Private,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,Male,0,0,80,1
27735,25,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,45,0
27736,23,Private,Some-college,10,Never-married,Adm-clerical,Own-child,Female,0,0,16,0
27737,52,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,50,1
27738,62,Federal-gov,HS-grad,9,Widowed,Exec-managerial,Not-in-family,Female,0,0,36,0
27739,31,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Female,0,0,40,0
27740,19,Private,11th,7,Married-civ-spouse,Craft-repair,Husband,Male,0,0,60,0
27741,22,?,Some-college,10,Never-married,?,Own-child,Male,0,0,36,0
27742,53,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
27743,25,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,Female,0,0,40,0
27744,45,Private,HS-grad,9,Never-married,Transport-moving,Not-in-family,Male,0,0,40,0
27745,69,Private,9th,5,Never-married,Craft-repair,Other-relative,Male,2993,0,40,0
27746,49,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,1
27747,42,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,27,1
27748,44,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,40,1
27749,56,Local-gov,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,41,1
27750,37,State-gov,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,1
27751,37,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,45,1
27752,22,Private,Some-college,10,Never-married,Other-service,Not-in-family,Female,0,0,40,0
27753,34,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,1
27754,36,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Male,0,0,40,0
27755,54,?,HS-grad,9,Divorced,?,Not-in-family,Male,0,0,20,0
27756,28,Local-gov,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,65,0
27757,28,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,50,0
27758,36,Private,10th,6,Never-married,Sales,Unmarried,Female,0,0,35,0
27759,73,Local-gov,5th-6th,3,Married-civ-spouse,Protective-serv,Husband,Male,0,0,20,0
27760,37,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,60,0
27761,24,Private,Bachelors,13,Never-married,Exec-managerial,Own-child,Female,0,0,65,0
27762,30,State-gov,HS-grad,9,Married-AF-spouse,Adm-clerical,Own-child,Female,0,0,38,0
27763,38,Private,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,Male,0,0,40,0
27764,50,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,40,1
27765,69,?,HS-grad,9,Married-civ-spouse,?,Husband,Male,0,0,45,1
27766,43,Private,Prof-school,15,Married-spouse-absent,Prof-specialty,Not-in-family,Male,99999,0,40,1
27767,42,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,40,0
27768,54,State-gov,Some-college,10,Divorced,Adm-clerical,Not-in-family,Female,0,0,38,0
27769,27,State-gov,Assoc-acdm,12,Never-married,Exec-managerial,Not-in-family,Female,0,0,58,0
27770,39,Private,Some-college,10,Divorced,Sales,Not-in-family,Male,0,0,45,0
27771,27,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,Female,0,0,40,0
27772,30,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,66,0
27773,30,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,2057,40,0
27774,37,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
27775,50,Federal-gov,Bachelors,13,Divorced,Prof-specialty,Not-in-family,Male,0,0,60,1
27776,36,Private,Some-college,10,Divorced,Craft-repair,Unmarried,Female,0,0,40,0
27777,22,Private,Some-college,10,Never-married,Handlers-cleaners,Own-child,Male,0,0,10,0
27778,21,Private,Some-college,10,Never-married,Craft-repair,Not-in-family,Male,0,0,40,0
27779,33,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Male,0,1579,42,0
27780,76,Private,7th-8th,4,Widowed,Other-service,Not-in-family,Female,0,0,25,0
27781,22,?,Some-college,10,Never-married,?,Not-in-family,Female,0,0,28,0
27782,37,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,40,0
27783,34,Private,Some-college,10,Married-civ-spouse,Sales,Husband,Male,0,0,60,0
27784,29,Private,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,97,0
27785,29,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,0
27786,28,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Male,0,0,40,0
27787,73,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,35,0
27788,43,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,Female,0,0,40,0
27789,39,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
27790,74,Private,10th,6,Widowed,Other-service,Not-in-family,Female,0,0,6,0
27791,27,State-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Male,0,0,30,0
27792,47,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,60,0
27793,90,Private,HS-grad,9,Never-married,Other-service,Own-child,Female,0,0,24,0
27794,47,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,60,1
27795,42,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,1
27796,69,Private,Bachelors,13,Divorced,Handlers-cleaners,Not-in-family,Male,0,0,40,0
27797,18,?,12th,8,Never-married,?,Own-child,Male,0,0,40,0
27798,23,Private,Bachelors,13,Never-married,Tech-support,Not-in-family,Female,0,0,20,0
27799,44,Local-gov,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,30,0
27800,41,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,Male,2829,0,40,0
27801,47,Local-gov,Some-college,10,Never-married,Adm-clerical,Not-in-family,Male,0,0,40,0
27802,43,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,7688,0,40,1
27803,33,Private,Some-college,10,Never-married,Other-service,Not-in-family,Male,0,0,40,0
27804,48,Private,11th,7,Never-married,Other-service,Not-in-family,Female,0,0,30,0
27805,39,Private,Bachelors,13,Divorced,Sales,Unmarried,Male,0,0,60,0
27806,43,Private,Masters,14,Divorced,Exec-managerial,Unmarried,Female,0,2547,40,1
27807,18,?,Some-college,10,Never-married,?,Own-child,Female,0,0,20,0
27808,52,Private,HS-grad,9,Widowed,Priv-house-serv,Other-relative,Female,0,0,40,0
27809,18,Private,HS-grad,9,Never-married,Sales,Own-child,Female,0,0,20,0
27810,27,Self-emp-inc,HS-grad,9,Never-married,Sales,Own-child,Male,0,0,45,0
27811,27,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,1887,45,1
27812,45,Local-gov,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Female,0,0,40,0
27813,79,?,Prof-school,15,Married-civ-spouse,?,Husband,Male,0,0,10,0
27814,24,Private,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,Male,0,0,20,0
27815,25,Private,Some-college,10,Married-spouse-absent,Sales,Unmarried,Female,0,0,40,0
27816,42,Self-emp-not-inc,10th,6,Widowed,Transport-moving,Unmarried,Male,0,0,35,0
27817,63,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
27818,40,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,46,1
27819,47,Private,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,Male,7688,0,60,1
27820,42,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,50,1
27821,42,Private,Some-college,10,Divorced,Exec-managerial,Unmarried,Female,0,0,45,0
27822,63,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,1
27823,37,Local-gov,Bachelors,13,Divorced,Prof-specialty,Unmarried,Female,0,0,55,0
27824,65,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,20,0
27825,30,?,10th,6,Divorced,?,Unmarried,Male,0,0,40,0
27826,62,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Male,7688,0,50,1
27827,46,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,Male,0,0,40,0
27828,23,Private,HS-grad,9,Never-married,Sales,Other-relative,Female,0,0,25,0
27829,47,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,45,0
27830,20,Private,Some-college,10,Never-married,Other-service,Own-child,Male,0,0,20,0
27831,21,?,HS-grad,9,Never-married,?,Own-child,Female,0,0,10,0
27832,28,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Male,0,0,40,0
27833,61,Local-gov,HS-grad,9,Married-civ-spouse,Other-service,Husband,Male,0,0,40,0
27834,30,State-gov,HS-grad,9,Married-civ-spouse,Other-service,Wife,Female,0,0,72,0
27835,30,State-gov,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,Male,0,0,72,1
27836,29,Private,Bachelors,13,Never-married,Sales,Not-in-family,Male,0,0,50,1
27837,39,Private,HS-grad,9,Widowed,Machine-op-inspct,Unmarried,Female,0,0,40,0
27838,23,Private,11th,7,Divorced,Other-service,Unmarried,Female,0,0,35,0
27839,32,Private,11th,7,Never-married,Priv-house-serv,Unmarried,Female,0,0,40,0
27840,63,Private,HS-grad,9,Widowed,Other-service,Not-in-family,Female,0,0,34,0
27841,19,Self-emp-not-inc,Some-college,10,Never-married,Craft-repair,Not-in-family,Female,0,0,15,0
27842,57,State-gov,Doctorate,16,Divorced,Prof-specialty,Not-in-family,Male,0,0,60,1
27843,41,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,1
27844,23,Private,Assoc-voc,11,Never-married,Sales,Own-child,Male,0,0,40,0
27845,30,Private,Doctorate,16,Never-married,Prof-specialty,Own-child,Male,0,0,20,0
27846,43,Self-emp-inc,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,50,0
27847,64,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Other-service,Husband,Male,0,0,25,0
27848,56,Private,5th-6th,3,Separated,Machine-op-inspct,Not-in-family,Male,0,0,40,0
27849,32,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,40,0
27850,55,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,45,0
27851,17,Private,11th,7,Never-married,Other-service,Own-child,Female,0,0,12,0
27852,17,Private,10th,6,Never-married,Other-service,Own-child,Male,0,0,20,0
27853,29,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,65,0
27854,23,?,HS-grad,9,Separated,?,Own-child,Female,0,0,40,0
27855,37,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,Male,0,0,50,0
27856,39,Private,HS-grad,9,Divorced,Priv-house-serv,Unmarried,Female,0,0,22,0
27857,36,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,40,1
27858,50,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,Male,0,0,55,1
27859,41,?,Assoc-voc,11,Married-civ-spouse,?,Husband,Male,0,2415,12,1
27860,31,Private,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,Female,0,0,50,0
27861,71,?,HS-grad,9,Married-civ-spouse,?,Husband,Male,0,2489,15,0
27862,56,Private,Some-college,10,Widowed,Exec-managerial,Not-in-family,Female,0,0,32,0
27863,51,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,7298,0,40,1
27864,20,Private,Some-college,10,Separated,Other-service,Own-child,Female,0,0,30,0
27865,53,Private,Bachelors,13,Divorced,Prof-specialty,Not-in-family,Male,14344,0,55,1
27866,33,State-gov,Masters,14,Never-married,Prof-specialty,Not-in-family,Female,0,0,35,0
27867,27,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Female,0,2377,20,0
27868,40,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,5178,0,40,1
27869,45,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,Female,0,0,32,0
27870,54,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Male,5013,0,40,0
27871,33,Self-emp-not-inc,HS-grad,9,Separated,Craft-repair,Other-relative,Male,0,0,50,0
27872,27,?,HS-grad,9,Separated,?,Other-relative,Female,0,0,40,0
27873,36,Private,10th,6,Never-married,Farming-fishing,Own-child,Male,0,0,60,0
27874,42,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,55,1
27875,33,Private,Some-college,10,Never-married,Adm-clerical,Own-child,Female,0,0,40,0
27876,19,Private,Some-college,10,Never-married,Adm-clerical,Own-child,Female,0,0,25,0
27877,52,Federal-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,45,1
27878,41,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,40,1
27879,30,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
27880,22,Private,Some-college,10,Never-married,Adm-clerical,Own-child,Male,0,0,40,0
27881,47,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,3103,0,60,1
27882,26,Private,5th-6th,3,Never-married,Transport-moving,Not-in-family,Male,0,0,40,0
27883,36,Private,11th,7,Separated,Machine-op-inspct,Not-in-family,Male,0,0,40,0
27884,35,Private,HS-grad,9,Separated,Machine-op-inspct,Unmarried,Male,0,0,40,0
27885,46,Private,Some-college,10,Married-civ-spouse,Protective-serv,Husband,Male,0,0,40,1
27886,24,Private,Bachelors,13,Never-married,Prof-specialty,Own-child,Female,0,0,8,0
27887,30,Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,Male,5178,0,52,1
27888,38,Private,HS-grad,9,Divorced,Machine-op-inspct,Own-child,Male,0,0,40,0
27889,50,Private,HS-grad,9,Divorced,Sales,Unmarried,Female,0,0,45,0
27890,41,Local-gov,Some-college,10,Divorced,Adm-clerical,Unmarried,Female,0,0,40,0
27891,38,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,60,1
27892,36,Private,Bachelors,13,Never-married,Sales,Not-in-family,Male,0,0,48,0
27893,47,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,Male,0,0,50,1
27894,59,Private,Some-college,10,Married-civ-spouse,Adm-clerical,Other-relative,Female,0,0,16,1
27895,35,?,Bachelors,13,Divorced,?,Unmarried,Female,0,0,16,0
27896,59,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,60,1
27897,52,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,45,1
27898,37,Self-emp-inc,Assoc-voc,11,Married-civ-spouse,Sales,Husband,Male,0,0,60,1
27899,52,Private,Bachelors,13,Married-spouse-absent,Other-service,Other-relative,Female,0,0,40,0
27900,51,Private,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,Male,0,0,45,1
27901,67,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,55,0
27902,58,?,11th,7,Divorced,?,Not-in-family,Male,0,0,15,0
27903,68,Private,10th,6,Widowed,Other-service,Unmarried,Female,0,0,20,0
27904,71,Private,9th,5,Divorced,Priv-house-serv,Not-in-family,Female,0,0,6,0
27905,49,Local-gov,Masters,14,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,40,0
27906,35,Local-gov,HS-grad,9,Married-civ-spouse,Other-service,Husband,Male,0,0,40,0
27907,18,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,Male,0,0,40,0
27908,29,Private,10th,6,Married-civ-spouse,Farming-fishing,Wife,Female,0,0,40,0
27909,47,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,60,0
27910,31,Private,9th,5,Never-married,Farming-fishing,Not-in-family,Male,0,0,40,0
27911,22,Federal-gov,Some-college,10,Never-married,Exec-managerial,Not-in-family,Male,0,0,40,0
27912,20,Private,Some-college,10,Never-married,Tech-support,Not-in-family,Female,0,0,10,0
27913,57,Private,HS-grad,9,Divorced,Sales,Not-in-family,Female,0,0,26,0
