AGE,WORKCLASS,EDUCATION,EDUCATIONAL-NUM,MARITAL-STATUS,OCCUPATION,RELATIONSHIP,GENDER,CAPITAL-GAIN,CAPITAL-LOSS,HOURS-PER-WEEK,INCOME
44,Private,Assoc-acdm,12,Never-married,Exec-managerial,Not-in-family,Female,0,0,50,0
28,Private,Bachelors,13,Never-married,Prof-specialty,Own-child,Female,0,0,40,0
54,Local-gov,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,60,1
21,Private,9th,5,Never-married,Machine-op-inspct,Own-child,Male,0,0,20,0
24,Private,Assoc-voc,11,Never-married,Transport-moving,Not-in-family,Male,0,0,40,0
31,Private,HS-grad,9,Never-married,Other-service,Not-in-family,Female,0,0,56,0
59,?,Some-college,10,Never-married,?,Not-in-family,Female,0,0,40,0
41,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Male,0,0,48,1
29,Private,HS-grad,9,Divorced,Other-service,Not-in-family,Female,0,0,40,0
50,Private,Bachelors,13,Married-civ-spouse,Tech-support,Husband,Male,0,0,40,0
32,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Male,0,0,50,1
42,Private,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,Female,0,0,40,0
47,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,30,1
44,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,Female,0,0,40,0
49,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,0
61,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,50,0
65,Local-gov,7th-8th,4,Married-civ-spouse,Exec-managerial,Husband,Male,0,1411,40,0
45,Local-gov,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,Male,0,0,40,1
59,Private,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,Male,0,0,40,0
30,Never-worked,HS-grad,9,Married-civ-spouse,?,Wife,Female,0,0,40,0
34,Private,Some-college,10,Married-civ-spouse,Sales,Husband,Male,0,0,45,1
24,Private,1st-4th,2,Married-civ-spouse,Handlers-cleaners,Other-relative,Male,0,0,40,0
42,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,1977,60,1
37,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,3103,0,40,1
36,Private,10th,6,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
21,?,Some-college,10,Never-married,?,Own-child,Male,0,0,40,0
54,Private,Masters,14,Divorced,Prof-specialty,Not-in-family,Female,0,2559,40,1
34,Private,12th,8,Married-spouse-absent,Handlers-cleaners,Unmarried,Male,0,0,35,0
41,Private,Some-college,10,Divorced,Machine-op-inspct,Own-child,Male,0,0,40,0
18,Never-worked,Some-college,10,Never-married,?,Own-child,Male,0,0,4,0
26,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,48,0
23,Federal-gov,HS-grad,9,Never-married,Armed-Forces,Not-in-family,Male,0,0,8,0
63,?,Some-college,10,Divorced,?,Not-in-family,Female,0,0,5,0
34,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,1
54,Private,HS-grad,9,Widowed,Sales,Not-in-family,Female,0,0,37,0
37,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,72,0
54,State-gov,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,0
22,Local-gov,Some-college,10,Never-married,Protective-serv,Other-relative,Female,0,0,43,0
32,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
42,State-gov,Some-college,10,Divorced,Adm-clerical,Own-child,Male,0,0,40,0
31,State-gov,Some-college,10,Never-married,Other-service,Own-child,Female,0,0,37,0
48,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,45,1
28,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Male,0,0,40,0
31,Private,10th,6,Divorced,Craft-repair,Not-in-family,Male,0,0,38,0
28,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,0
24,Private,12th,8,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,0
50,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,Female,0,0,45,0
26,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,72,0
37,Self-emp-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,50,1
24,Private,5th-6th,3,Married-spouse-absent,Farming-fishing,Not-in-family,Male,0,0,40,0
18,?,11th,7,Never-married,?,Own-child,Female,0,0,25,0
32,Private,HS-grad,9,Never-married,Other-service,Unmarried,Female,0,0,40,0
23,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Male,0,0,55,0
33,Local-gov,HS-grad,9,Divorced,Transport-moving,Not-in-family,Female,0,0,35,0
49,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
75,Self-emp-not-inc,Masters,14,Widowed,Sales,Not-in-family,Male,0,0,45,0
74,Self-emp-not-inc,Bachelors,13,Widowed,Craft-repair,Not-in-family,Male,15831,0,8,1
26,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,0
66,?,HS-grad,9,Widowed,?,Unmarried,Female,0,0,40,0
34,Private,Bachelors,13,Married-spouse-absent,Adm-clerical,Not-in-family,Female,0,0,45,0
18,Private,12th,8,Never-married,Other-service,Own-child,Male,0,0,12,0
33,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
36,State-gov,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,20,1
44,Private,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,Male,0,0,55,0
36,Private,11th,7,Never-married,Craft-repair,Not-in-family,Female,0,0,40,0
53,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
60,Private,7th-8th,4,Married-spouse-absent,Machine-op-inspct,Not-in-family,Male,0,0,40,0
28,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
36,Private,10th,6,Divorced,Transport-moving,Unmarried,Male,0,0,48,0
35,Private,Assoc-voc,11,Divorced,Adm-clerical,Not-in-family,Female,6849,0,40,0
45,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,20,0
23,Private,Some-college,10,Never-married,Adm-clerical,Own-child,Male,0,0,15,0
35,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,Female,0,0,55,0
34,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,42,1
46,Private,Preschool,1,Married-civ-spouse,Machine-op-inspct,Other-relative,Male,0,0,75,0
58,State-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
55,Local-gov,Masters,14,Never-married,Prof-specialty,Not-in-family,Female,0,0,45,0
63,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
41,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Sales,Husband,Male,0,0,40,0
45,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Male,0,0,76,0
41,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Male,15024,0,40,1
42,Private,HS-grad,9,Never-married,Sales,Unmarried,Female,0,0,40,0
90,Local-gov,7th-8th,4,Married-civ-spouse,Protective-serv,Husband,Male,2653,0,40,0
41,Private,HS-grad,9,Never-married,Sales,Own-child,Male,0,0,40,0
22,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,Male,0,0,50,0
53,Self-emp-not-inc,Prof-school,15,Never-married,Prof-specialty,Not-in-family,Male,27828,0,40,1
49,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,60,1
51,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,60,1
22,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Female,0,0,40,0
23,Private,Assoc-voc,11,Never-married,Other-service,Not-in-family,Female,0,0,40,0
59,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,40,1
40,Private,HS-grad,9,Divorced,Craft-repair,Not-in-family,Female,0,0,40,0
28,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,70,0
39,Private,HS-grad,9,Separated,Other-service,Not-in-family,Female,0,0,40,0
25,Private,HS-grad,9,Never-married,Craft-repair,Own-child,Male,0,0,37,0
48,State-gov,Some-college,10,Divorced,Exec-managerial,Not-in-family,Female,0,0,40,0
62,Private,9th,5,Married-civ-spouse,Other-service,Husband,Male,0,0,42,0
44,Local-gov,HS-grad,9,Divorced,Adm-clerical,Unmarried,Female,0,0,40,0
28,Federal-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Male,0,0,50,0
62,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,45,0
32,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
59,Federal-gov,HS-grad,9,Married-civ-spouse,Sales,Wife,Female,0,0,40,1
20,Private,Some-college,10,Never-married,Adm-clerical,Other-relative,Female,0,0,20,0
40,Private,Assoc-acdm,12,Separated,Tech-support,Unmarried,Female,1471,0,32,0
47,Private,Some-college,10,Married-civ-spouse,Other-service,Husband,Male,0,0,47,1
60,Private,Some-college,10,Married-civ-spouse,Sales,Husband,Male,0,0,40,0
55,Private,HS-grad,9,Separated,Protective-serv,Not-in-family,Male,0,0,81,0
18,Private,12th,8,Never-married,Adm-clerical,Own-child,Male,0,0,35,0
43,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Male,0,1741,40,0
31,Self-emp-not-inc,HS-grad,9,Divorced,Other-service,Not-in-family,Male,0,0,35,0
22,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,Male,0,0,50,0
56,Private,HS-grad,9,Divorced,Tech-support,Not-in-family,Female,0,0,40,0
41,Private,HS-grad,9,Separated,Adm-clerical,Unmarried,Female,0,0,40,0
24,Private,HS-grad,9,Never-married,Other-service,Other-relative,Male,0,0,30,0
42,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,Male,7298,0,40,1
53,Local-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,Male,0,1887,40,1
52,Local-gov,7th-8th,4,Never-married,Other-service,Other-relative,Female,0,0,40,0
42,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,89,1
48,Private,1st-4th,2,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,0
35,Private,HS-grad,9,Divorced,Other-service,Not-in-family,Female,0,0,40,0
33,Private,11th,7,Married-civ-spouse,Other-service,Husband,Male,0,0,40,0
20,Private,Some-college,10,Never-married,Adm-clerical,Own-child,Female,0,0,40,0
33,Private,Some-college,10,Never-married,Sales,Own-child,Male,0,0,45,0
30,Private,Bachelors,13,Never-married,Sales,Not-in-family,Male,0,0,40,0
31,Private,Some-college,10,Married-civ-spouse,Sales,Husband,Male,0,0,40,0
29,Private,HS-grad,9,Never-married,Sales,Not-in-family,Female,0,0,25,0
26,Private,HS-grad,9,Never-married,Craft-repair,Own-child,Male,0,0,48,0
61,Private,Some-college,10,Divorced,Other-service,Not-in-family,Male,0,0,40,0
45,Private,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,0
29,Private,HS-grad,9,Divorced,Other-service,Unmarried,Female,0,0,45,0
57,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,50,1
33,Private,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,Male,0,1902,50,1
20,Private,Some-college,10,Never-married,Sales,Not-in-family,Female,0,0,56,0
26,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Female,0,0,40,0
36,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,55,1
23,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Female,0,0,50,0
31,Private,HS-grad,9,Married-civ-spouse,Other-service,Wife,Female,0,0,35,0
47,Private,HS-grad,9,Divorced,Other-service,Unmarried,Female,0,0,32,0
61,Private,11th,7,Widowed,Handlers-cleaners,Not-in-family,Female,0,0,30,0
35,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,45,0
23,Private,1st-4th,2,Married-civ-spouse,Machine-op-inspct,Wife,Female,0,0,35,0
20,?,HS-grad,9,Never-married,?,Own-child,Male,0,0,40,0
41,Private,HS-grad,9,Divorced,Other-service,Unmarried,Female,0,0,32,0
39,Federal-gov,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,40,0
51,Local-gov,Doctorate,16,Divorced,Exec-managerial,Not-in-family,Female,0,0,45,1
61,Self-emp-not-inc,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,56,0
51,Private,7th-8th,4,Divorced,Machine-op-inspct,Not-in-family,Female,0,0,48,0
36,Private,Preschool,1,Divorced,Other-service,Not-in-family,Male,0,0,72,0
41,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,50,0
34,Private,HS-grad,9,Never-married,Handlers-cleaners,Unmarried,Female,7443,0,35,0
25,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,0
37,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,50,1
19,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,Male,0,0,49,0
66,Self-emp-not-inc,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,20,1
23,Private,Bachelors,13,Never-married,Prof-specialty,Own-child,Male,0,0,40,0
30,Self-emp-not-inc,Some-college,10,Married-spouse-absent,Craft-repair,Own-child,Male,0,0,60,1
53,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Male,0,1887,45,1
25,Private,Some-college,10,Never-married,Other-service,Not-in-family,Male,0,0,40,0
18,Private,HS-grad,9,Never-married,Sales,Own-child,Female,0,1602,20,0
51,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
61,Private,HS-grad,9,Widowed,Craft-repair,Not-in-family,Female,0,1669,50,0
53,Private,HS-grad,9,Widowed,Machine-op-inspct,Unmarried,Female,0,0,38,0
17,Private,10th,6,Never-married,Other-service,Own-child,Male,0,0,20,0
61,Private,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
44,Self-emp-inc,Masters,14,Married-civ-spouse,Sales,Husband,Male,0,0,50,1
38,Private,9th,5,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,0
40,Private,Some-college,10,Separated,Exec-managerial,Unmarried,Female,0,0,20,0
32,Private,Some-college,10,Married-civ-spouse,Sales,Husband,Male,0,0,32,0
46,Private,Some-college,10,Married-civ-spouse,Sales,Husband,Male,0,0,45,1
50,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,Female,0,0,40,0
36,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,Male,0,0,50,1
30,Self-emp-not-inc,11th,7,Married-spouse-absent,Craft-repair,Not-in-family,Male,0,0,30,0
33,Private,Masters,14,Married-civ-spouse,Tech-support,Husband,Male,0,0,50,1
36,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,1977,45,1
85,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,3,0
62,Private,HS-grad,9,Widowed,Adm-clerical,Not-in-family,Female,0,0,32,0
24,Private,Bachelors,13,Never-married,Machine-op-inspct,Not-in-family,Female,0,0,32,0
48,Self-emp-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,7298,0,50,1
58,Local-gov,HS-grad,9,Married-civ-spouse,Other-service,Husband,Male,0,0,40,0
45,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,45,1
66,Private,HS-grad,9,Widowed,Exec-managerial,Not-in-family,Female,0,0,25,0
37,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Male,15024,0,45,1
55,Private,9th,5,Married-civ-spouse,Craft-repair,Husband,Male,0,0,48,0
39,Self-emp-not-inc,HS-grad,9,Never-married,Exec-managerial,Not-in-family,Male,0,0,65,0
58,Self-emp-inc,Doctorate,16,Never-married,Prof-specialty,Not-in-family,Female,0,0,99,0
50,Private,Doctorate,16,Divorced,Prof-specialty,Not-in-family,Female,0,0,50,0
28,Private,Some-college,10,Divorced,Handlers-cleaners,Not-in-family,Male,0,0,50,0
34,Private,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,55,0
41,Federal-gov,Masters,14,Divorced,Prof-specialty,Unmarried,Female,1506,0,40,0
36,Private,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,Male,0,0,52,1
22,Private,HS-grad,9,Never-married,Handlers-cleaners,Unmarried,Male,0,0,45,0
35,Private,12th,8,Married-civ-spouse,Craft-repair,Husband,Male,0,0,84,0
49,?,12th,8,Divorced,?,Other-relative,Male,0,0,40,0
21,Private,Assoc-acdm,12,Never-married,Other-service,Own-child,Male,0,0,40,0
64,State-gov,7th-8th,4,Married-civ-spouse,Other-service,Wife,Female,0,0,40,0
41,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,1
52,Private,Assoc-voc,11,Separated,Sales,Unmarried,Female,0,0,40,0
32,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,0
27,Private,Some-college,10,Never-married,Other-service,Not-in-family,Female,0,0,25,0
48,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,Female,0,0,40,0
28,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,Female,0,0,40,0
24,Private,Some-college,10,Married-civ-spouse,Other-service,Own-child,Female,0,0,35,0
51,Private,Some-college,10,Married-civ-spouse,Sales,Husband,Male,0,0,60,0
32,Private,Some-college,10,Never-married,Exec-managerial,Own-child,Male,0,0,40,0
61,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,Male,0,0,40,0
60,?,9th,5,Divorced,?,Not-in-family,Male,0,0,35,0
33,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,Female,0,0,40,0
42,Self-emp-not-inc,HS-grad,9,Divorced,Sales,Own-child,Male,0,0,50,0
24,Private,11th,7,Divorced,Machine-op-inspct,Unmarried,Female,0,0,40,0
82,?,HS-grad,9,Never-married,?,Not-in-family,Male,0,0,3,0
26,Private,Some-college,10,Never-married,Craft-repair,Not-in-family,Male,0,0,65,0
18,Private,11th,7,Never-married,Prof-specialty,Own-child,Male,0,0,20,0
34,Private,HS-grad,9,Never-married,Other-service,Not-in-family,Female,0,0,28,0
57,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,0
25,Private,HS-grad,9,Never-married,Craft-repair,Other-relative,Male,0,0,40,0
34,Private,11th,7,Divorced,Transport-moving,Unmarried,Male,0,880,60,0
71,Private,9th,5,Married-civ-spouse,Other-service,Husband,Male,0,0,40,0
35,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,50,0
47,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
50,Private,Masters,14,Divorced,Sales,Not-in-family,Female,0,0,50,1
33,Private,10th,6,Never-married,Adm-clerical,Not-in-family,Male,0,0,40,0
38,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Male,0,0,55,1
50,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,0
45,Private,10th,6,Divorced,Other-service,Not-in-family,Female,0,0,38,0
32,Private,HS-grad,9,Separated,Sales,Not-in-family,Female,0,0,45,0
39,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,45,1
25,Local-gov,Bachelors,13,Never-married,Adm-clerical,Own-child,Female,0,0,40,0
20,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Male,0,0,40,0
46,Private,Masters,14,Married-civ-spouse,Prof-specialty,Wife,Female,0,0,22,1
40,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Male,0,0,45,0
66,Federal-gov,10th,6,Married-civ-spouse,Craft-repair,Husband,Male,3471,0,40,0
30,Private,Assoc-voc,11,Divorced,Adm-clerical,Unmarried,Female,0,0,24,0
36,Private,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
57,Local-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,99999,0,40,1
46,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,48,1
27,Private,HS-grad,9,Never-married,Other-service,Unmarried,Female,0,0,64,0
33,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,0
58,Private,11th,7,Married-civ-spouse,Sales,Husband,Male,0,0,40,0
30,Private,HS-grad,9,Divorced,Transport-moving,Not-in-family,Male,0,0,55,0
26,Private,Assoc-acdm,12,Never-married,Machine-op-inspct,Other-relative,Female,0,0,15,0
81,?,Assoc-voc,11,Divorced,?,Unmarried,Female,0,0,1,0
32,Private,10th,6,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,0
22,Private,Some-college,10,Never-married,Adm-clerical,Own-child,Male,0,0,40,0
31,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,Female,0,0,40,0
29,Private,HS-grad,9,Separated,Sales,Unmarried,Female,0,0,35,0
35,?,Bachelors,13,Married-civ-spouse,?,Wife,Female,0,0,55,1
30,?,Bachelors,13,Never-married,?,Not-in-family,Female,0,0,99,0
34,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,60,1
54,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,50,1
37,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,Female,0,0,39,0
22,Private,12th,8,Never-married,Protective-serv,Own-child,Male,0,0,35,0
34,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Female,0,0,55,1
30,Private,HS-grad,9,Never-married,Craft-repair,Not-in-family,Male,0,0,46,0
38,Private,Bachelors,13,Divorced,Prof-specialty,Unmarried,Female,15020,0,45,1
71,?,Doctorate,16,Married-civ-spouse,?,Husband,Male,0,0,10,1
45,State-gov,HS-grad,9,Separated,Adm-clerical,Own-child,Female,0,0,40,0
41,?,HS-grad,9,Separated,?,Not-in-family,Female,0,0,32,0
72,?,HS-grad,9,Married-civ-spouse,?,Husband,Male,0,0,25,0
45,Local-gov,Assoc-acdm,12,Divorced,Prof-specialty,Unmarried,Female,0,0,48,0
31,Private,Masters,14,Divorced,Other-service,Not-in-family,Female,0,0,30,0
39,Local-gov,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,Female,0,0,20,1
37,Private,Assoc-acdm,12,Divorced,Tech-support,Not-in-family,Female,0,0,40,0
43,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,0
65,Self-emp-not-inc,Prof-school,15,Never-married,Prof-specialty,Not-in-family,Male,1086,0,60,0
43,State-gov,Some-college,10,Divorced,Adm-clerical,Other-relative,Female,0,0,40,0
43,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,50,0
32,Private,10th,6,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,40,0
43,Private,Assoc-voc,11,Married-civ-spouse,Sales,Husband,Male,0,0,45,0
